Data_Hora;LBA10CP001;LBA10CP951A;LBA10CF001A;LBA10CF001B;LAB60CT002;LAB60CT003;LBA10CF901;JEA10CL901;LAB60CF901;LAB60CF001A;LAB60CF001B
29/07/2022 09:48;65.01477;65.1802;527.61517;528.62964;216.93919;217.23999;508.7811245;12.20527;525.498545;521.67383;521.14103
29/07/2022 09:54;65.50079;65.67233;525.85938;527.33105;217.04619;217.28268;509.4484754;12.21149;519.4948896;515.48877;515.45824
29/07/2022 10:00;65.44872;65.68527;528.54474;529.98016;216.98199;217.32536;511.9430267;12.21646;525.856521;521.82971;521.73538
29/07/2022 10:06;65.37929;65.58167;526.7373;528.31799;216.93919;217.23999;509.8855426;12.23264;525.9253974;522.08948;521.57244
29/07/2022 10:12;65.43136;65.62051;528.38983;530.34375;216.98199;217.28268;511.8632514;12.23202;523.82729;519.38678;520.13816
29/07/2022 10:18;65.48344;65.64642;526.42749;528.26599;216.93919;217.23999;510.080775;12.2146;523.5088015;519.38678;519.47963
29/07/2022 10:24;65.4574;65.64642;526.99548;528.36993;216.93919;217.28268;510.3485668;12.20589;525.3261239;520.79022;521.69587
29/07/2022 10:30;65.49212;65.63347;528.18323;529.7724;217.02478;217.32536;511.6488773;12.21336;525.5906255;521.82971;521.22095
29/07/2022 10:36;65.33589;65.55576;525.49792;527.27911;216.98199;217.28268;508.6331072;12.23202;527.2721094;523.28497;523.07606
29/07/2022 10:42;65.27514;65.42626;527.40863;528.99323;216.93919;217.28268;509.9666525;12.2258;523.2175907;519.38678;518.91488
29/07/2022 10:48;65.17966;65.40036;524.15527;525.82465;216.98199;217.32536;506.6023679;12.21024;522.0044781;517.56769;518.35309
29/07/2022 10:54;65.25778;65.34856;527.71844;528.73352;217.02478;217.32536;509.7820394;12.20589;528.3741742;523.90869;524.66613
29/07/2022 11:00;65.06684;65.27085;526.94385;529.14905;216.93919;217.28268;509.0210644;12.23202;517.1581381;513.61761;512.65929
29/07/2022 11:06;65.02345;65.29675;526.68567;528.8374;216.85361;217.15463;508.7085303;12.20589;522.2909846;517.72357;518.67351
29/07/2022 11:12;65.00609;65.232;523.79376;525.82465;216.89639;217.19731;505.6837629;12.22953;520.1832437;515.90448;516.33636
29/07/2022 11:18;65.00609;65.1543;523.89709;525.87659;216.93919;217.28268;505.5890605;12.22206;527.6244258;523.49292;523.55396
29/07/2022 11:24;64.84986;65.11545;524.51672;526.08435;216.93919;217.28268;505.5633182;12.22642;523.4141595;519.54279;519.14896
29/07/2022 11:30;64.89326;65.06364;526.7373;528.21405;216.93919;217.28268;507.6378731;12.21833;521.6956844;517.46381;517.81778
29/07/2022 11:36;65.2057;65.37446;525.70447;527.27911;216.93919;217.23999;508.0516211;12.22766;527.281454;523.5968;522.75609
29/07/2022 11:42;65.21438;65.38741;525.85938;527.59076;216.93919;217.23999;508.3240913;12.21398;526.7968681;522.29742;523.09399
29/07/2022 11:48;65.18835;65.41331;527.46027;529.46075;216.93919;217.23999;509.9989973;12.23077;522.4008661;518.39941;518.26836
29/07/2022 11:54;65.2057;65.40036;525.18811;526.81158;216.98199;217.32536;507.6335851;12.22766;521.169509;517.56769;516.69592
29/07/2022 12:00;65.09288;65.34856;526.27252;528.21405;216.98199;217.28268;508.4739097;12.22455;523.73784;519.95862;519.38869
29/07/2022 12:06;65.17966;65.41331;523.48389;525.40912;216.96059;217.28268;506.1063237;12.1922;523.9357507;520.01062;519.72284
29/07/2022 12:12;65.17099;65.38741;525.6012;527.07129;216.875;217.21866;507.8541613;12.2034;528.5652745;524.27252;524.60143
29/07/2022 12:18;65.18835;65.42626;528.38983;530.08405;216.9178;217.21866;510.7766708;12.22455;524.5246205;520.53027;520.3387
29/07/2022 12:24;65.19702;65.37446;525.80774;527.59076;216.9178;217.21866;508.2329559;12.22393;527.3476007;523.07709;523.39386
29/07/2022 12:30;65.26646;65.43921;523.27734;525.14935;216.96059;217.26134;506.1262191;12.21958;524.6717336;520.58228;520.60513
29/07/2022 12:36;65.27514;65.45216;528.07996;529.56464;216.93919;217.26134;510.6235149;12.22517;524.2629088;520.63428;519.73512
29/07/2022 12:42;65.33589;65.43921;526.11761;527.69464;216.96059;217.28268;508.8775926;12.23326;522.2944707;518.55518;517.92118
29/07/2022 12:48;65.22306;65.43921;526.78894;528.00629;217.00339;217.26134;509.1055218;12.22269;524.2886755;519.90662;520.53393
29/07/2022 12:54;65.15363;65.37446;526.89221;529.09711;216.96059;217.26134;509.3882845;12.22144;523.7326212;520.06262;519.26109
29/07/2022 13:00;65.2057;65.34856;525.54956;527.12323;216.9178;217.21866;507.8449827;12.20962;526.347741;522.60931;521.87742
29/07/2022 13:06;65.11891;65.2579;526.32416;527.95435;216.9178;217.21866;508.231549;12.20838;527.433214;523.33698;523.30383
29/07/2022 13:12;65.01477;65.1543;527.87341;529.35681;216.875;217.21866;509.199086;12.24259;523.1332774;518.97113;519.12366
29/07/2022 13:18;64.9193;65.1802;525.80774;527.74658;216.875;217.17596;507.2775294;12.21522;524.7240468;520.84222;520.39597
29/07/2022 13:24;64.93665;65.1543;528.75128;530.60345;216.9178;217.21866;510.0513228;12.2146;522.1454509;518.08752;518.06023
29/07/2022 13:30;64.97137;65.1284;526.99548;528.21405;216.9178;217.26134;508.0742932;12.23886;521.7314242;517.56769;517.77164
29/07/2022 13:36;64.88458;65.11545;527.71844;529.14905;216.875;217.17596;508.6545725;12.22082;524.608089;520.21838;520.7898
29/07/2022 13:42;64.76308;64.96004;525.91107;527.69464;216.875;217.21866;506.4806022;12.21646;523.4491631;519.07501;519.64666
29/07/2022 13:48;64.92797;65.11545;525.7561;527.53882;216.875;217.21866;507.0297784;12.20838;527.4455466;523.28497;523.36699
29/07/2022 13:54;65.32721;65.54282;526.01434;527.383;216.9178;217.26134;508.8852906;12.20402;522.971508;518.45129;519.34897
29/07/2022 14:00;65.36193;65.54282;526.94385;528.52576;217.00339;217.30402;509.9624331;12.22455;528.2658944;524.63641;523.71004
29/07/2022 14:06;65.24043;65.47807;526.63403;528.52576;216.9178;217.21866;509.4050606;12.21958;520.7684466;517.20392;516.21121
29/07/2022 14:12;65.2057;65.46511;527.40863;529.35681;216.875;217.26134;510.0757618;12.22704;522.5322959;518.81512;518.10017
29/07/2022 14:18;65.22306;65.40036;528.23492;529.98016;216.9178;217.21866;510.6708558;12.23202;523.5031242;519.2829;519.55905
29/07/2022 14:24;65.18835;65.41331;526.47913;528.47382;216.96059;217.26134;509.0493381;12.22331;526.0831387;522.0376;521.95067
29/07/2022 14:30;65.28382;65.43921;527.09882;529.20099;216.9178;217.26134;509.9650054;12.22642;526.1432597;521.88171;522.21261
29/07/2022 14:36;65.27514;65.47807;525.54956;527.07129;216.96059;217.26134;508.2548367;12.21895;523.633733;519.07501;520.05262
29/07/2022 14:42;65.23174;65.43921;526.32416;528.11017;216.875;217.26134;508.9505392;12.22144;525.9399974;521.62183;522.05585
29/07/2022 14:48;65.43136;65.59462;526.89221;528.73352;216.9178;217.23999;510.303744;12.22269;526.1380234;521.93372;522.14356
29/07/2022 14:54;65.2925;65.43921;527.61517;529.82434;216.96059;217.26134;510.5342753;12.2258;522.1970459;518.03552;518.241
29/07/2022 15:00;65.40532;65.56872;525.80774;527.6427;216.96059;217.26134;509.1384925;12.19967;524.3512204;519.90662;520.64481
29/07/2022 15:06;65.37929;65.49101;524.46509;526.13629;216.9178;217.21866;507.5348459;12.22082;528.5195254;524.53241;524.26406
29/07/2022 15:12;65.414;65.60757;525.96271;527.48688;216.9178;217.26134;509.2421404;12.22517;522.5409992;518.29541;518.65048
29/07/2022 15:18;65.40532;65.52986;527.15045;529.04517;216.96059;217.26134;510.3798151;12.2202;522.6645435;518.71118;518.49303
29/07/2022 15:24;65.23174;65.50397;526.89221;528.42188;216.9178;217.26134;509.5172471;12.20962;526.375998;522.71332;521.84273
29/07/2022 15:30;65.15363;65.40036;522.81262;524.62994;216.96059;217.21866;505.3217542;12.21771;527.6543142;523.23297;523.85998
29/07/2022 15:36;65.16231;65.36151;527.82178;529.7724;216.9178;217.21866;510.1528319;12.2345;529.2687617;525.20813;525.07514
29/07/2022 15:42;65.13627;65.32265;525.85938;527.74658;216.9178;217.26134;508.0870822;12.21958;524.3389142;520.01062;520.50312
29/07/2022 15:48;64.98872;65.232;526.22089;528.26599;216.9178;217.21866;507.9914215;12.21958;527.0253655;522.50537;523.32618
29/07/2022 15:54;65.0842;65.19315;525.85938;527.79852;216.89639;217.26134;507.7150158;12.21771;523.4848886;518.97113;519.84128
29/07/2022 16:00;64.93665;65.16725;523.89709;525.72076;216.875;217.13329;505.3915005;12.23077;523.8221537;519.2829;520.15252
29/07/2022 16:06;65.02345;65.14135;525.44629;526.91547;216.9178;217.19731;506.8448658;12.2258;524.4981988;520.8941;519.91576
29/07/2022 16:12;64.99741;65.1284;526.32416;528.05823;216.875;217.19731;507.7329774;12.23264;525.880136;521.41388;522.12514
29/07/2022 16:18;64.85854;65.01184;525.23975;526.91547;216.875;217.15463;506.1038555;12.22393;525.8291099;521.36188;522.06262
29/07/2022 16:24;64.84119;65.07659;526.7373;528.62964;216.875;217.21866;507.7528328;12.22206;525.5167963;521.36188;521.46271
29/07/2022 16:30;65.30118;65.55576;528.38983;529.92822;216.93919;217.26134;511.2339203;12.21149;520.876157;517.20392;516.44468
29/07/2022 16:36;65.37929;65.56872;524.8266;526.08435;216.89639;217.26134;507.8542157;12.21024;523.4419464;519.59473;519.13232
29/07/2022 16:42;65.32721;65.54282;526.11761;527.9024;216.96059;217.26134;509.186282;12.22891;519.0788067;514.96899;515.11952
29/07/2022 16:48;65.414;65.56872;523.43225;524.94159;216.96059;217.26134;506.7037056;12.22828;519.4657705;515.64471;515.21166
29/07/2022 16:54;65.32721;65.51691;524.46509;526.29218;216.9178;217.26134;507.5534316;12.2146;526.0306526;522.40143;521.4693
29/07/2022 17:00;65.2491;65.43921;526.94385;528.31799;216.9178;217.26134;509.387735;12.21522;523.3888696;519.2309;519.39751
29/07/2022 17:06;65.30985;65.46511;527.25372;528.94128;216.9178;217.21866;510.0281458;12.20713;520.7249271;517.04797;516.28082
29/07/2022 17:12;65.35325;65.51691;523.12244;524.52606;216.93919;217.28268;506.108172;12.19532;522.4466444;518.19141;518.58043
29/07/2022 17:18;65.33589;65.55576;526.63403;527.74658;216.93919;217.23999;509.4075457;12.23824;522.0467014;518.24341;517.72151
29/07/2022 17:24;65.30118;65.49101;527.56354;529.40875;217.02478;217.32536;510.4415298;12.21833;522.3520295;518.71118;517.91237
29/07/2022 17:30;65.4574;65.56872;528.54474;529.66852;216.98199;217.28268;511.5544857;12.22766;524.5311787;520.27039;520.65137
29/07/2022 17:36;65.37061;65.58167;526.5824;528.21405;216.98199;217.32536;509.7414929;12.22953;526.8734369;522.76532;522.81786
29/07/2022 17:42;65.47475;65.64642;524.67163;526.39606;216.98199;217.28268;508.3082556;12.20713;529.4623427;525.26007;525.44747
29/07/2022 17:48;65.43136;65.64642;522.96753;525.98047;216.98199;217.23999;507.1893422;12.20589;528.1037876;524.32452;523.67361
29/07/2022 17:54;65.44003;65.63347;525.6012;527.53882;216.98199;217.28268;509.2063062;12.21895;527.5120598;523.33698;523.50026
29/07/2022 18:00;65.38796;65.55576;528.02832;530.08405;216.93919;217.23999;511.3250749;12.2258;524.4242691;519.85461;520.82856
29/07/2022 18:06;65.4574;65.60757;526.7373;528.21405;216.93919;217.23999;510.0630376;12.209;524.636963;520.32239;520.78281
29/07/2022 18:12;65.27514;65.43921;526.47913;528.16211;216.89639;217.23999;509.1451747;12.23015;523.9013195;520.1145;519.51752
29/07/2022 18:18;65.19702;65.32265;527.20209;529.14905;216.96059;217.23999;509.5437534;12.24135;516.9414332;512.47418;513.36635
29/07/2022 18:24;65.19702;65.38741;527.15045;529.14905;216.96059;217.23999;509.6611335;12.23264;518.2818586;514.08539;514.41509
29/07/2022 18:30;65.0408;65.24495;524.56836;526.24017;216.9178;217.19731;506.3606887;12.23388;522.6280529;518.24341;518.85548
29/07/2022 18:36;65.06684;65.27085;525.6012;527.33105;217.00339;217.28268;507.4974798;12.21522;521.8234897;518.24341;517.31148
29/07/2022 18:42;64.95401;65.16725;526.84058;528.8374;216.9178;217.19731;508.3474133;12.23264;519.0187616;514.55322;515.38344
29/07/2022 18:48;65.0842;65.27085;525.49792;527.69464;216.9178;217.23999;507.6609553;12.20402;525.8648359;521.72571;521.80944
29/07/2022 18:54;65.0408;65.1802;523.38062;524.94159;216.875;217.19731;505.0215406;12.23575;522.1531689;518.24341;517.89984
29/07/2022 19:00;64.86723;65.1284;526.42749;527.79852;216.9178;217.19731;507.373767;12.23264;522.0935564;518.19141;517.84675
29/07/2022 19:06;64.8759;65.08955;524.62;526.18823;216.9178;217.23999;505.6630609;12.22082;523.9884603;519.64673;520.16495
29/07/2022 19:12;65.27514;65.43921;527.30536;529.04517;216.96059;217.23999;509.9703807;12.209;525.2763128;520.79022;521.59039
29/07/2022 19:18;65.4574;65.65937;524.15527;526.03241;217.04619;217.28268;507.8732786;12.2034;526.2149763;522.60931;521.67377
29/07/2022 19:24;65.414;65.60757;523.12244;524.94159;217.00339;217.30402;506.6388589;12.22642;523.4918099;519.75067;519.12161
29/07/2022 19:30;65.44872;65.62051;525.7561;527.22711;216.96059;217.26134;509.120863;12.23202;529.9281675;525.83179;525.78677
29/07/2022 19:36;65.30118;65.55576;527.30536;528.73352;217.00339;217.28268;510.1328818;12.23139;524.317932;520.37439;520.13076
29/07/2022 19:42;65.37929;65.56872;525.6012;527.22711;217.04619;217.34669;508.7809266;12.22269;521.719166;517.61969;517.76118
29/07/2022 19:48;65.26646;65.45216;525.7561;527.53882;217.00339;217.30402;508.5046934;12.22517;526.199329;522.19348;522.05193
29/07/2022 19:54;65.34457;65.52986;526.47913;528.21405;216.96059;217.26134;509.52095;12.2202;523.9233132;519.80267;519.89954
29/07/2022 20:00;65.37929;65.63347;524.46509;526.03241;216.96059;217.28268;507.7961619;12.22206;524.7804452;520.63428;520.77549
29/07/2022 20:06;65.43136;65.60757;525.85938;527.6427;217.04619;217.34669;509.3055361;12.209;522.5181965;518.91913;518.04737
29/07/2022 20:12;65.40532;65.50397;528.75128;530.34375;217.00339;217.34669;511.7237388;12.209;526.9397929;522.76532;522.96286
29/07/2022 20:18;65.36193;65.59462;527.25372;528.99323;216.96059;217.23999;510.4519881;12.21709;521.3395644;516.94397;517.62438
29/07/2022 20:24;65.414;65.62051;525.39465;527.6427;217.00339;217.30402;509.071545;12.21336;527.4752256;522.92108;523.85645
29/07/2022 20:30;65.44003;65.63347;526.5824;528.11017;216.96059;217.26134;509.9568176;12.22206;521.070524;516.68408;517.35695
29/07/2022 20:36;65.42268;65.60757;530.09393;531.59039;216.96059;217.26134;513.2419399;12.22206;522.6485139;518.91913;518.25323
29/07/2022 20:42;65.414;65.65937;524.67163;526.7077;216.96059;217.30402;508.3550418;12.20278;521.5489029;517.30792;517.69556
29/07/2022 20:48;65.31853;65.49101;523.94873;525.56494;216.96059;217.26134;506.8772007;12.23139;518.3649982;514.03339;514.63864
29/07/2022 20:54;65.38796;65.56872;524.20691;525.82465;216.96059;217.30402;507.4482643;12.23139;524.1344997;519.80267;520.33189
29/07/2022 21:00;65.31853;65.45216;526.53076;528.68158;216.96059;217.30402;509.5443044;12.23015;527.7496668;523.18103;524.1278
29/07/2022 21:06;65.18835;65.42626;525.34302;527.17517;217.00339;217.30402;507.9027686;12.23388;528.8636343;524.32452;525.20831
29/07/2022 21:12;65.22306;65.40036;528.95782;530.29181;216.9178;217.26134;511.1699545;12.22144;520.4021662;516.84009;515.8613
29/07/2022 21:18;65.21438;65.41331;524.25854;526.03241;217.00339;217.30402;506.8562778;12.2202;525.4221775;521.41388;521.28927
29/07/2022 21:24;65.0408;65.2579;525.03314;527.07129;217.00339;217.30402;507.013629;12.23388;524.6402413;520.32239;520.82906
29/07/2022 21:30;65.0408;65.2579;529.62921;531.22681;217.04619;217.34669;511.2308518;12.22953;524.2385472;520.58228;519.79836
29/07/2022 21:36;64.98005;65.19315;525.49792;527.6427;217.08897;217.3894;507.2390114;12.22828;522.5714494;518.29541;518.80329
29/07/2022 21:42;64.92797;65.14135;527.77014;529.20099;217.08897;217.3894;508.8561044;12.21398;524.2590238;520.47827;519.96951
29/07/2022 21:48;64.8325;65.06364;526.06598;527.85046;216.96059;217.30402;507.0076705;12.21709;525.6773013;521.62183;521.57433
29/07/2022 21:54;65.0408;65.1543;524.51672;526.39606;216.96059;217.26134;506.2130779;12.1978;523.2337522;519.43878;518.89497
29/07/2022 22:00;65.48344;65.64642;528.3382;529.92822;217.00339;217.30402;511.8086675;12.22082;523.3227097;519.02301;519.51379
29/07/2022 22:06;65.414;65.63347;526.94385;528.52576;217.04619;217.34669;510.2755739;12.21584;526.8888206;523.07709;522.56319
29/07/2022 22:12;65.37929;65.55576;527.46027;529.14905;217.00339;217.34669;510.5796199;12.21024;524.8884104;520.47827;521.17893
29/07/2022 22:18;65.34457;65.52986;526.16925;527.74658;217.00339;217.34669;509.145353;12.22082;525.059673;521.36188;520.63505
29/07/2022 22:24;65.30118;65.54282;528.64801;530.6554;217.04619;217.30402;511.6816152;12.22393;525.7074041;521.62183;521.66066
29/07/2022 22:30;65.42268;65.63347;527.71844;529.66852;217.04619;217.3894;511.2217247;12.20962;523.2917126;519.49078;519.02404
29/07/2022 22:36;65.42268;65.60757;526.63403;528.52576;217.00339;217.30402;510.0879916;12.23077;526.2786249;522.40143;522.00132
29/07/2022 22:42;65.2491;65.43921;526.11761;527.9024;217.00339;217.30402;508.7884513;12.2258;524.5648998;520.99799;520.00381
29/07/2022 22:48;65.22306;65.50397;527.09882;529.04517;217.00339;217.30402;509.8991855;12.21895;524.0277605;519.59473;520.34127
29/07/2022 22:54;65.11891;65.40036;525.34302;527.17517;217.00339;217.30402;507.6947824;12.2034;528.0344593;523.54492;524.3424
29/07/2022 23:00;65.13627;65.36151;525.85938;527.59076;217.00339;217.30402;508.0969963;12.2146;522.8658883;518.71118;518.91903
29/07/2022 23:06;65.16231;65.29675;527.77014;529.46075;217.04619;217.30402;509.8351467;12.23139;527.0404903;523.07709;522.85093
29/07/2022 23:12;65.12759;65.34856;527.56354;529.30487;216.96059;217.30402;509.6982421;12.21709;527.1183809;522.97308;523.08289
29/07/2022 23:18;65.14495;65.34856;527.5119;529.40875;217.13177;217.43208;509.7614787;12.23948;521.3360443;517.61969;517.05345
29/07/2022 23:24;65.11024;65.232;528.54474;530.44763;217.08897;217.3894;510.428014;12.25254;522.0586329;518.29541;517.78546
29/07/2022 23:30;65.0408;65.19315;526.68567;528.21405;217.04619;217.3894;508.2185673;12.23513;521.8579167;518.24341;517.42589
29/07/2022 23:36;64.97137;65.19315;529.11279;530.9671;217.02478;217.30402;510.5621106;12.23575;526.7933882;522.97308;522.45787
29/07/2022 23:42;64.97137;65.19315;526.16925;527.9024;217.04619;217.3894;507.6683348;12.21709;526.4141534;522.0376;522.67407
29/07/2022 23:48;65.06684;65.2061;527.56354;529.04517;217.08897;217.3894;509.1272442;12.2202;523.865154;520.21838;519.4477
29/07/2022 23:54;65.48344;65.64642;526.68567;527.95435;217.08897;217.3894;510.0547271;12.21149;521.0896677;517.30792;516.84994
30/07/2022;65.49212;65.63347;526.63403;528.5777;217.08897;217.3894;510.3219768;12.21149;524.4416262;520.01062;520.79967
30/07/2022 00:06;65.39664;65.59462;526.42749;527.9024;217.04619;217.34669;509.6012806;12.21336;521.6875288;517.72357;517.59449
30/07/2022 00:12;65.38796;65.63347;525.80774;527.48688;217.08897;217.3894;509.1672391;12.21149;523.6010428;519.75067;519.39129
30/07/2022 00:18;65.34457;65.50397;527.15045;528.31799;217.11038;217.43208;509.8384129;12.22704;524.1811232;520.47827;519.83474
30/07/2022 00:24;65.30118;65.51691;528.44147;529.98016;217.08897;217.3894;511.1983767;12.22642;525.3267968;521.30988;521.25705
30/07/2022 00:30;65.27514;65.46511;525.13647;526.60382;217.06758;217.34669;507.801283;12.22953;524.8204294;520.53027;521.01189
30/07/2022 00:36;65.40532;65.59462;526.01434;527.69464;217.08897;217.43208;509.3202159;12.2146;526.4577802;522.29742;522.52737
30/07/2022 00:42;65.49212;65.59462;527.09882;528.94128;217.08897;217.3894;510.637112;12.23139;525.3921307;521.77771;520.91881
30/07/2022 00:48;65.44003;65.63347;528.23492;529.66852;217.08897;217.43208;511.5092729;12.23264;527.8359386;523.6488;523.91113
30/07/2022 00:54;65.31853;65.49101;528.69965;530.44763;217.08897;217.3894;511.5299283;12.22393;522.0621155;518.13953;517.94828
30/07/2022 01:00;65.31853;65.47807;526.78894;528.68158;217.04619;217.3894;509.7258141;12.22642;523.0723074;519.3349;518.74448
30/07/2022 01:06;65.39664;65.55576;526.06598;527.69464;217.11038;217.43208;509.2409404;12.23388;521.8726699;517.61969;518.11197
30/07/2022 01:12;65.39664;65.60757;527.40863;528.94128;217.11038;217.3894;510.606144;12.22953;525.4977475;521.46588;521.44697
30/07/2022 01:18;65.44003;65.58167;525.44629;527.17517;217.11038;217.43208;508.8419423;12.21149;523.6897628;519.3349;520.00306
30/07/2022 01:24;65.33589;65.50397;526.99548;529.20099;217.06758;217.34669;510.1714368;12.19345;521.616661;517.72357;517.46043
30/07/2022 01:30;65.12759;65.40036;527.5119;528.94128;216.98199;217.32536;509.6116171;12.20216;518.8700007;514.81299;514.88733
30/07/2022 01:36;65.19702;65.38741;524.36182;525.82465;216.98199;217.28268;506.7114089;12.22269;525.1300252;521.36188;520.74819
30/07/2022 01:42;65.2057;65.40036;525.13647;526.91547;217.00339;217.34669;507.6588607;12.21087;521.5608949;517.04797;518.0057
30/07/2022 01:48;65.13627;65.32265;524.92987;526.96741;217.08897;217.36804;507.263154;12.21584;526.1046251;521.62183;522.48222
30/07/2022 01:54;65.09288;65.24495;527.77014;529.46075;217.04619;217.34669;509.5694038;12.21833;522.5985898;518.97113;518.15492
30/07/2022 02:00;65.0408;65.16725;525.80774;527.74658;217.00339;217.32536;507.5138337;12.21709;523.4414619;519.85461;518.92432
30/07/2022 02:06;64.96269;65.16725;525.70447;527.22711;217.00339;217.32536;507.0436148;12.20465;524.3988419;519.95862;520.72041
30/07/2022 02:12;64.99741;65.19315;528.02832;529.7724;217.04619;217.32536;509.5213149;12.22082;523.5484135;519.64673;519.35775
30/07/2022 02:18;64.94533;65.1284;526.53076;528.05823;217.00339;217.30402;507.7188189;12.22517;524.3884105;519.90662;520.7451
30/07/2022 02:24;64.93665;65.11545;529.16443;530.70734;217.00339;217.32536;510.2146335;12.22393;521.7316797;518.19141;517.19442
30/07/2022 02:30;64.82383;65.05069;523.32898;524.99353;216.96059;217.30402;504.2695899;12.20589;522.4839921;518.60718;518.25189
30/07/2022 02:36;64.91061;65.06364;524.20691;526.03241;217.00339;217.30402;505.4082494;12.20216;522.397771;518.29541;518.40581
30/07/2022 02:42;64.88458;65.10249;525.49792;527.01935;217.00339;217.34669;506.5326065;12.2401;523.4394463;519.85461;518.92691
30/07/2022 02:48;64.97137;65.1284;526.32416;528.26599;216.98199;217.26134;507.7763026;12.22269;522.6642061;518.34741;518.8628
30/07/2022 02:54;65.19702;65.30971;523.74213;525.35718;217.02478;217.34669;506.017444;12.19967;525.7435581;521.56982;521.79104
30/07/2022 03:00;65.17099;65.32265;525.49792;527.43494;217.02478;217.30402;507.8381695;12.22828;525.0420908;520.68622;521.26934
30/07/2022 03:06;65.17099;65.40036;526.06598;527.74658;217.02478;217.34669;508.4326555;12.21211;521.4991054;517.93152;517.00593
30/07/2022 03:12;65.26646;65.45216;526.47913;528.00629;217.02478;217.34669;509.079338;12.20651;522.3403667;518.65918;517.94781
30/07/2022 03:18;65.30118;65.42626;527.77014;529.25293;217.06758;217.34669;510.3235398;12.21646;525.6302478;521.15399;521.99534
30/07/2022 03:24;65.18835;65.38741;526.16925;528.31799;217.02478;217.34669;508.7678625;12.24135;524.4813186;520.1665;520.68942
30/07/2022 03:30;65.11891;65.30971;526.16925;527.12323;217.02478;217.34669;507.869364;12.22331;524.5173839;520.1145;520.81301
30/07/2022 03:36;65.02345;65.2579;528.59637;530.49957;217.06758;217.34669;510.344797;12.2258;530.1196714;526.14362;525.91519
30/07/2022 03:42;65.10155;65.2579;526.11761;528.11017;217.06758;217.34669;508.1693332;12.21024;528.052498;524.16858;523.78777
30/07/2022 03:48;65.03213;65.1802;525.91107;527.43494;216.98199;217.30402;507.4228116;12.22082;528.32965;524.68829;523.778
30/07/2022 03:54;64.95401;65.10249;525.70447;527.59076;217.02478;217.34669;507.0583163;12.22144;527.8418946;523.49292;524.03221
30/07/2022 04:00;64.89326;65.07659;525.80774;527.383;217.02478;217.30402;506.8190184;12.21584;523.6016881;519.64673;519.45026
30/07/2022 04:06;64.89326;65.08955;526.53076;528.21405;216.98199;217.30402;507.5952879;12.22393;527.2310822;523.23297;523.05329
30/07/2022 04:12;64.92797;65.0248;526.84058;528.26599;217.02478;217.34669;507.7032386;12.22517;520.107307;516.37231;515.80309
30/07/2022 04:18;64.95401;65.1284;526.68567;528.52576;217.02478;217.30402;508.0375379;12.20278;523.8904791;519.69873;519.97141
30/07/2022 04:24;65.46608;65.56872;525.80774;527.79852;217.06758;217.34669;509.3465632;12.21211;523.8714785;520.32239;519.33639
30/07/2022 04:30;65.46608;65.64642;526.01434;527.383;217.11038;217.34669;509.4158245;12.2258;524.983952;520.84222;521.03771
30/07/2022 04:36;65.35325;65.52986;526.16925;528.21405;217.02478;217.30402;509.3903284;12.2258;517.2893856;513.51367;513.05642
30/07/2022 04:42;65.37929;65.54282;525.6012;527.17517;217.06758;217.34669;508.6990486;12.20402;526.7492907;522.60931;522.76078
30/07/2022 04:48;65.31853;65.51691;526.53076;528.31799;217.04619;217.34669;509.5107729;12.22144;521.765292;517.77557;517.69682
30/07/2022 04:54;65.26646;65.47807;527.71844;529.20099;217.02478;217.30402;510.3113656;12.22828;523.1674749;518.71118;519.52419
30/07/2022 05:00;65.19702;65.37446;527.30536;529.30487;217.04619;217.34669;509.7825963;12.22642;522.4360109;518.65918;518.14425
30/07/2022 05:06;65.21438;65.42626;529.2677;530.75928;217.08897;217.34669;511.5831799;12.21833;522.0443527;518.03552;518.00388
30/07/2022 05:12;65.17966;65.42626;525.08484;527.12323;217.00339;217.26134;507.7342937;12.23637;528.2581581;524.42853;523.88929
30/07/2022 05:18;65.33589;65.50397;528.28656;530.29181;217.11038;217.3894;511.3218873;12.22206;528.8449566;524.63641;524.9194
30/07/2022 05:24;65.37929;65.52986;526.11761;528.36993;217.13177;217.41074;509.4976497;12.24259;526.2054996;521.82971;522.5011
30/07/2022 05:30;65.34457;65.49101;525.70447;527.383;217.04619;217.30402;508.6600661;12.22642;525.6623331;521.15399;522.03912
30/07/2022 05:36;65.37061;65.56872;527.30536;528.94128;217.08897;217.36804;510.4138362;12.22393;522.9913178;518.71118;519.21419
30/07/2022 05:42;65.38796;65.64642;527.35699;529.30487;217.08897;217.36804;510.8236198;12.23762;526.5535253;522.8172;522.17761
30/07/2022 05:48;65.44872;65.67233;526.06598;527.9024;217.13177;217.45343;509.7111031;12.21833;526.466227;522.66132;522.20012
30/07/2022 05:54;65.44872;65.64642;527.30536;529.25293;217.08897;217.41074;510.9066241;12.22766;524.0513126;520.42627;519.61586
30/07/2022 06:00;65.414;65.68527;527.56354;529.14905;217.13177;217.41074;510.9905143;12.22642;520.0096712;516.00848;516.02576
30/07/2022 06:06;65.26646;65.49101;525.44629;527.33105;217.04619;217.36804;508.3399768;12.23202;525.5578618;521.67383;521.33173
30/07/2022 06:12;65.23174;65.49101;526.37585;528.16211;217.04619;217.36804;509.1142247;12.23326;525.3516205;520.84222;521.75416
