Data_Hora,LBA10CP001,LBA10CP951A,LBA10CF001A,LBA10CF001B,LAB60CT002,LAB60CT003,LBA10CF901,JEA10CL901,LAB60CF901,LAB60CF001A
26/09/2018 11:13,68.86826,69.19488,487.64514,488.58112,211.67514,211.98987,0,12.24259,474.42841,474.42841
26/09/2018 11:13,68.82487,69.19488,487.85172,488.21753,211.67514,211.98987,0,12.23513,478.58643,478.58643
26/09/2018 11:13,68.76411,69.14307,486.92215,487.75003,211.67514,211.98987,0,12.24259,473.02509,473.02509
26/09/2018 11:13,68.76411,69.13012,486.25085,487.12671,211.67514,211.94719,0,12.23948,472.08957,472.08957
26/09/2018 11:13,68.80751,69.14307,487.85172,487.95779,211.67514,211.96852,0,12.2457,479.52197,479.52197
26/09/2018 11:13,68.76411,69.10422,485.94101,486.39951,211.67514,211.94719,0,12.24259,477.02716,477.02716
26/09/2018 11:14,68.74676,69.06537,488.05826,488.685,211.67514,211.94719,0,12.23699,469.6987,469.6987
26/09/2018 11:14,68.75544,69.10422,485.16638,486.08786,211.67514,211.94719,0,12.2345,475.8837,475.8837
26/09/2018 11:14,68.74676,69.07832,488.52301,489.04865,211.67514,211.94719,0,12.23699,480.09369,480.09369
26/09/2018 11:14,68.75544,69.07832,487.28363,487.69809,211.67514,211.94719,0,12.23388,472.45337,472.45337
26/09/2018 11:14,68.74676,69.09127,484.39175,485.46451,211.67514,211.94719,0,12.23388,474.37643,474.37643
26/09/2018 11:14,68.79884,69.06537,485.42456,485.93198,211.67514,211.94719,0,12.22953,479.67792,479.67792
26/09/2018 11:15,68.73808,69.09127,487.12872,487.80197,211.67514,211.94719,0,12.23202,477.59891,477.59891
26/09/2018 11:15,68.74676,69.07832,486.09592,486.81503,211.67514,211.94719,0,12.22455,477.02716,477.02716
26/09/2018 11:15,68.78148,69.11717,488.98782,489.56805,211.67514,211.94719,0,12.24632,476.97519,476.97519
26/09/2018 11:15,68.74676,69.06537,484.49503,484.9451,211.67514,211.94719,0,12.31599,582.79645,582.79645
26/09/2018 11:15,68.19997,68.57325,483.41058,484.52951,211.67514,211.98987,0,12.37322,532.90039,532.90039
26/09/2018 11:15,68.08715,68.43079,486.30249,486.76309,211.71793,211.98987,0,12.4516,500.36398,500.36398
26/09/2018 11:16,68.05244,68.40489,485.37292,486.19174,211.71793,212.03255,0,12.47462,483.16025,483.16025
26/09/2018 11:16,68.18262,68.53439,489.86569,490.50305,211.71793,212.03255,0,12.47338,468.71115,468.71115
26/09/2018 11:16,68.28677,68.62505,488.47137,489.30835,211.63234,211.81914,0,12.46218,459.30368,459.30368
26/09/2018 11:16,68.39091,68.6898,489.81406,490.97052,211.37555,211.54169,0,12.44227,466.68414,466.68414
26/09/2018 11:16,68.41695,68.7675,489.09109,489.51611,211.11877,211.26425,0,12.42237,454.52197,454.52197
26/09/2018 11:16,68.50374,68.84521,487.90335,489.10059,210.99037,211.1362,0,12.40433,468.45129,468.45129
26/09/2018 11:17,68.63393,68.96176,487.3353,487.69809,210.94757,211.1362,0,12.38815,457.84836,457.84836
26/09/2018 11:17,68.72072,69.06537,487.80005,488.06171,210.99037,211.26425,0,12.35954,460.39514,460.39514
26/09/2018 11:17,68.79884,69.14307,486.14755,487.23059,211.11877,211.43498,0,12.34088,462.73404,462.73404
26/09/2018 11:17,68.92033,69.27258,487.23199,487.64615,211.28995,211.60571,0,12.33466,478.58643,478.58643
26/09/2018 11:17,68.91166,69.31142,484.95981,485.62033,211.41835,211.81914,0,12.28925,439.81305,439.81305
26/09/2018 11:17,69.15467,69.49274,488.93616,489.62,211.54674,211.90451,0,12.26623,451.92322,451.92322
26/09/2018 11:18,69.29354,69.62225,487.18036,487.80197,211.67514,212.11792,0,12.24508,474.7403,474.7403
26/09/2018 11:18,69.21543,69.59634,486.25085,486.76309,211.76073,212.1606,0,12.2202,473.6488,473.6488
26/09/2018 11:18,69.20674,69.58339,486.71561,487.28253,211.84631,212.20329,0,12.21646,468.76312,468.76312
26/09/2018 11:18,69.13731,69.47978,486.30249,486.71115,211.88911,212.24599,0,12.21087,472.86917,472.86917
26/09/2018 11:18,69.09392,69.41503,485.26965,485.82809,211.9747,212.33134,0,12.20713,475.41595,475.41595
26/09/2018 11:18,69.04185,69.35028,486.76724,487.28253,212.0603,212.39537,0,12.20029,472.76523,472.76523
26/09/2018 11:19,68.97241,69.29848,487.38693,488.00977,212.1031,212.43805,0,12.2034,475.46793,475.46793
26/09/2018 11:19,68.92033,69.23373,486.56067,487.12671,212.1031,212.41672,0,12.19407,475.62384,475.62384
26/09/2018 11:19,68.87695,69.18192,487.12872,487.90585,212.0603,212.35269,0,12.1922,471.51782,471.51782
26/09/2018 11:19,68.81619,69.10422,484.28845,484.52951,212.0175,212.31001,0,12.18598,475.57187,475.57187
26/09/2018 11:19,68.72939,69.10422,483.97864,484.63342,211.9747,212.24599,0,12.18536,475.41595,475.41595
26/09/2018 11:19,68.67732,69.01357,486.71561,487.07477,211.9747,212.20329,0,12.18785,476.40347,476.40347
26/09/2018 11:20,68.57318,68.94881,486.25085,486.91891,211.93192,212.1606,0,12.19283,476.81927,476.81927
26/09/2018 11:20,68.52979,68.87111,486.30249,487.17865,211.88911,212.11792,0,12.19407,479.93777,479.93777
26/09/2018 11:20,68.5211,68.87111,488.47137,489.15253,211.84631,212.07524,0,12.19656,478.53445,478.53445
26/09/2018 11:20,68.40827,68.7675,486.50903,487.49033,211.80353,212.03255,0,12.18785,480.2496,480.2496
26/09/2018 11:20,68.46902,68.7675,482.53268,483.12704,211.76073,212.03255,0,12.19594,481.54898,481.54898
26/09/2018 11:20,68.34752,68.70275,486.35413,487.43839,211.76073,212.03255,0,12.20465,481.28912,481.28912
26/09/2018 11:21,68.33016,68.6639,484.44339,485.2048,211.76073,211.98987,0,12.20527,477.28705,477.28705
26/09/2018 11:21,68.23469,68.5862,486.76724,488.11365,211.71793,211.98987,0,12.21771,482.48456,482.48456
26/09/2018 11:21,68.26073,68.57325,487.4386,488.42529,211.71793,211.98987,0,12.21646,481.23715,481.23715
26/09/2018 11:21,68.15658,68.46964,490.27884,491.59387,211.71793,211.94719,0,12.22331,482.5885,482.5885
26/09/2018 11:21,68.11319,68.4567,488.83289,489.72388,211.67514,211.96852,0,12.22455,478.89825,478.89825
26/09/2018 11:21,68.06111,68.40489,490.17557,491.17831,211.67514,211.94719,0,12.22828,477.23508,477.23508
26/09/2018 11:22,68.04375,68.36604,489.19437,490.13943,211.67514,211.98987,0,12.2202,474.37643,474.37643
26/09/2018 11:22,67.93092,68.26243,490.8985,491.48996,211.67514,211.96852,0,12.23077,478.43051,478.43051
26/09/2018 11:22,67.88754,68.21063,492.03461,492.52884,211.67514,211.98987,0,12.22082,477.49493,477.49493
26/09/2018 11:22,67.82678,68.17178,492.96417,493.98325,211.71793,211.98987,0,12.22206,476.09161,476.09161
26/09/2018 11:22,67.8181,68.15883,493.99695,494.71048,211.71793,212.03255,0,12.22766,479.47,479.47
26/09/2018 11:22,67.78338,68.14588,493.42892,493.82742,211.76073,212.07524,0,12.21895,479.41803,479.41803
26/09/2018 11:23,67.79206,68.14588,494.04858,494.39883,211.76073,212.11792,0,12.22082,482.84836,482.84836
26/09/2018 11:23,67.80074,68.15883,493.94531,495.12601,211.80353,212.11792,0,12.21336,480.09369,480.09369
26/09/2018 11:23,67.78338,68.13293,495.28799,495.85324,211.84631,212.1606,0,12.20838,482.48456,482.48456
26/09/2018 11:23,67.79206,68.15883,494.15189,495.02213,211.88911,212.18195,0,12.20465,482.84836,482.84836
26/09/2018 11:23,67.76602,68.08112,494.25516,494.81436,211.93192,212.24599,0,12.209,487.00638,487.00638
26/09/2018 11:23,67.67056,68.05522,496.57901,497.20377,211.9747,212.26732,0,12.20651,480.61346,480.61346
26/09/2018 11:24,67.71395,68.05522,497.61185,498.08679,212.0175,212.31001,0,12.20651,485.39517,485.39517
26/09/2018 11:24,67.73998,68.08112,495.70114,496.84015,212.0603,212.35269,0,12.2034,487.78601,487.78601
26/09/2018 11:24,67.67924,68.02932,497.71512,498.19067,212.1031,212.39537,0,12.21273,487.05835,487.05835
26/09/2018 11:24,67.71395,68.00343,495.49454,496.84015,212.14589,212.43805,0,12.19905,485.55109,485.55109
26/09/2018 11:24,67.67056,68.00343,495.95932,496.84015,212.18869,212.48074,0,12.20091,482.64047,482.64047
26/09/2018 11:24,67.61848,67.96457,499.7291,500.21649,212.23151,212.52342,0,12.19345,488.09787,488.09787
26/09/2018 11:25,67.59245,67.91277,500.60699,501.09952,212.27429,212.5661,0,12.19967,484.40762,484.40762
26/09/2018 11:25,67.58376,67.92572,500.45209,501.25534,212.2957,212.58745,0,12.19843,489.96896,489.96896
26/09/2018 11:25,67.55772,67.92572,497.61185,498.91791,212.33849,212.60878,0,12.19158,493.76315,493.76315
26/09/2018 11:25,67.46226,67.84801,499.16107,500.06067,212.33849,212.69415,0,12.19158,489.34528,489.34528
26/09/2018 11:25,67.4449,67.79621,499.78073,502.3981,212.38129,212.69415,0,12.20216,490.43677,490.43677
26/09/2018 11:25,67.42754,67.75736,502.20786,503.07339,212.42409,212.69415,0,12.19905,490.85254,490.85254
26/09/2018 11:26,67.41886,67.74441,501.27835,501.98257,212.46687,212.77953,0,12.19843,493.39932,493.39932
26/09/2018 11:26,67.41019,67.71851,500.14224,500.32037,212.46687,212.82222,0,12.19656,490.48874,490.48874
26/09/2018 11:26,67.35811,67.71851,503.03415,503.90448,212.50967,212.84355,0,12.20402,490.43677,490.43677
26/09/2018 11:26,67.39283,67.73146,503.65381,504.11224,212.55247,212.82222,0,12.19843,490.95648,490.95648
26/09/2018 11:26,67.35811,67.70556,502.62097,503.3331,212.55247,212.8649,0,12.19532,493.8671,493.8671
26/09/2018 11:26,67.36679,67.66671,501.32999,502.3981,212.59526,212.90758,0,12.19532,493.60721,493.60721
26/09/2018 11:27,67.31471,67.66671,505.04813,505.87836,212.59526,212.90758,0,12.19158,491.68417,491.68417
26/09/2018 11:27,67.28,67.60196,502.93085,503.8006,212.63806,212.95026,0,12.19158,498.18103,498.18103
26/09/2018 11:27,67.19321,67.5631,502.15622,503.28116,212.68086,212.95026,0,12.19158,491.32031,491.32031
26/09/2018 11:27,67.2366,67.5631,506.54568,507.125,212.72365,213.03563,0,12.19345,493.91907,493.91907
26/09/2018 11:27,67.18453,67.55015,505.20303,505.77448,212.76645,213.07831,0,12.20091,493.39932,493.39932
26/09/2018 11:27,67.13245,67.5372,507.99164,509.04691,212.76645,213.07831,0,12.19843,496.15402,496.15402
26/09/2018 11:28,67.10642,67.52425,508.40479,509.04691,212.80927,213.121,0,12.19967,498.80475,498.80475
26/09/2018 11:28,67.18453,67.5372,507.63016,508.47552,212.85205,213.16368,0,12.2034,498.18103,498.18103
26/09/2018 11:28,67.14114,67.52425,507.94,508.94302,212.87346,213.20636,0,12.19656,493.97104,493.97104
26/09/2018 11:28,67.14114,67.47245,509.02448,509.61826,212.91626,213.20636,0,12.19905,497.19351,497.19351
26/09/2018 11:28,67.08038,67.4336,506.70062,507.43665,212.95905,213.24904,0,12.19283,500.36398,500.36398
26/09/2018 11:28,67.14981,67.47245,508.61136,509.35855,212.95905,213.24904,0,12.19469,496.88165,496.88165
26/09/2018 11:29,67.12378,67.4595,507.32034,508.31967,213.00185,213.33441,0,12.18909,496.77768,496.77768
26/09/2018 11:29,67.14981,67.4595,509.33432,510.44937,213.06604,213.37711,0,12.19594,498.70081,498.70081
26/09/2018 11:29,67.08906,67.42065,510.78024,511.7999,213.04465,213.41978,0,12.20154,503.53445,503.53445
26/09/2018 11:29,67.01095,67.39474,509.43759,509.87799,213.15163,213.41978,0,12.1978,504.62595,504.62595
26/09/2018 11:29,67.02831,67.38179,511.14175,512.00769,213.15163,213.46248,0,12.19905,505.24963,505.24963
26/09/2018 11:29,66.99359,67.3559,512.01965,512.89075,213.17303,213.50516,0,12.20216,502.91077,502.91077
26/09/2018 11:30,66.9502,67.36884,510.52206,512.05963,213.21582,213.54784,0,12.19718,501.3515,501.3515
26/09/2018 11:30,67.01962,67.3559,512.2262,512.2674,213.21582,213.59052,0,12.19905,496.93362,496.93362
26/09/2018 11:30,66.89812,67.31704,510.88354,512.00769,213.30142,213.63321,0,12.2034,502.44296,502.44296
26/09/2018 11:30,66.83736,67.27819,511.55487,512.57904,213.34421,213.63321,0,12.20154,497.92114,497.92114
26/09/2018 11:30,66.89812,67.21343,512.89752,513.98151,213.34421,213.67589,0,12.20402,505.66547,505.66547
26/09/2018 11:30,66.84605,67.17458,514.60168,515.48792,213.38702,213.71857,0,12.20589,504.98975,504.98975
26/09/2018 11:31,66.77661,67.14868,513.10413,514.34515,213.38702,213.76125,0,12.20402,503.74234,503.74234
26/09/2018 11:31,66.78529,67.14868,513.00085,513.61792,213.47261,213.80394,0,12.20776,502.8588,502.8588
26/09/2018 11:31,66.85472,67.20049,513.10413,513.98151,213.51541,213.80394,0,12.20651,501.09161,501.09161
26/09/2018 11:31,66.82001,67.17458,516.51239,517.51367,213.51541,213.84662,0,12.21149,510.81097,510.81097
26/09/2018 11:31,66.75057,67.16164,512.94916,514.18933,213.55821,213.84662,0,12.21273,499.16855,499.16855
26/09/2018 11:31,66.78529,67.13573,516.71899,517.66949,213.55821,213.8893,0,12.21895,506.13321,506.13321
26/09/2018 11:32,66.82001,67.10983,517.13208,517.87726,213.55821,213.93199,0,12.21709,504.67792,504.67792
26/09/2018 11:32,66.78529,67.07098,511.60651,512.68298,213.60101,213.93199,0,12.21771,506.44507,506.44507
26/09/2018 11:32,66.73322,67.10983,517.90668,518.65643,213.6438,213.97469,0,12.21584,504.26212,504.26212
26/09/2018 11:32,66.75057,67.08393,517.28705,517.56561,213.6866,213.97469,0,12.22206,505.56146,505.56146
26/09/2018 11:32,66.70718,67.07098,519.71417,520.68225,213.6866,214.06004,0,12.22393,507.90036,507.90036
26/09/2018 11:32,66.67246,67.03213,519.6109,520.57837,213.7294,214.06004,0,12.22082,508.42014,508.42014
26/09/2018 11:33,66.68983,67.03213,516.20258,517.30591,213.77219,214.10274,0,12.21398,506.86084,506.86084
26/09/2018 11:33,66.70718,66.98032,518.47479,519.53949,213.77219,214.10274,0,12.23388,515.02094,515.02094
26/09/2018 11:33,66.63775,67.00623,519.76581,520.89001,213.81499,214.14542,0,12.23015,506.44507,506.44507
26/09/2018 11:33,66.63775,66.99328,517.70013,518.60449,213.85779,214.1881,0,12.23264,503.79434,503.79434
26/09/2018 11:33,66.64643,66.98032,516.61572,517.72144,213.85779,214.23077,0,12.22704,509.14777,509.14777
26/09/2018 11:33,66.62038,66.96738,520.79865,521.40948,213.90057,214.23077,0,12.23762,506.08124,506.08124
26/09/2018 11:34,66.60303,66.94147,518.4231,519.43561,213.94339,214.27347,0,12.23202,506.44507,506.44507
26/09/2018 11:34,66.64643,67.04508,518.4231,519.27979,213.94339,214.27347,0,12.23824,508.88791,508.88791
26/09/2018 11:34,66.73322,66.98032,519.66254,520.94196,213.98619,214.31615,0,12.23077,509.30368,509.30368
26/09/2018 11:34,66.62907,67.08393,517.39032,518.55255,213.98619,214.31615,0,12.22953,508.0043,508.0043
26/09/2018 11:34,66.73322,67.04508,517.54523,518.76031,214.02898,214.35883,0,12.2345,500.9357,500.9357
26/09/2018 11:34,66.68983,67.07098,521.46991,523.07166,214.02898,214.4015,0,12.23388,513.72156,513.72156
26/09/2018 11:35,66.66379,67.08393,518.78461,520.26672,214.07178,214.4015,0,12.22828,510.23926,510.23926
26/09/2018 11:35,66.68114,67.05804,519.6109,520.73419,214.07178,214.4015,0,12.22642,505.40555,505.40555
26/09/2018 11:35,66.70718,67.04508,518.99115,520.00702,214.11458,214.4442,0,12.23139,501.50745,501.50745
26/09/2018 11:35,66.71586,67.04508,517.95831,519.1759,214.15736,214.4442,0,12.23699,515.43677,515.43677
26/09/2018 11:35,66.75925,67.09689,521.93469,522.65613,214.15736,214.48688,0,12.23513,505.35358,505.35358
26/09/2018 11:35,66.71586,67.09689,520.43713,521.40948,214.15736,214.52957,0,12.2345,506.70493,506.70493
26/09/2018 11:36,66.66379,67.10983,517.54523,518.50061,214.20016,214.52957,0,12.23513,507.06879,507.06879
26/09/2018 11:36,66.68983,67.08393,517.39032,518.03314,214.20016,214.52957,0,12.23077,505.82138,505.82138
26/09/2018 11:36,66.72454,67.09689,517.85504,518.70837,214.20016,214.52957,0,12.23699,510.86295,510.86295
26/09/2018 11:36,66.76794,67.07098,518.6297,519.64337,214.20016,214.52957,0,12.24135,505.71744,505.71744
26/09/2018 11:36,66.68114,67.08393,519.04279,520.26672,214.20016,214.52957,0,12.24321,505.40555,505.40555
26/09/2018 11:36,66.6985,67.07098,518.37146,519.43561,214.24297,214.52957,0,12.24259,502.70285,502.70285
26/09/2018 11:37,66.71586,67.05804,520.48877,521.72113,214.24297,214.52957,0,12.2513,510.96689,510.96689
26/09/2018 11:37,66.75057,67.05804,517.28705,518.70837,214.24297,214.52957,0,12.24259,509.82346,509.82346
26/09/2018 11:37,66.67246,67.09689,519.71417,520.63031,214.24297,214.52957,0,12.23699,505.92532,505.92532
26/09/2018 11:37,66.70718,67.05804,517.70013,518.9162,214.24297,214.52957,0,12.24508,508.88791,508.88791
26/09/2018 11:37,66.6985,67.04508,519.81744,520.83807,214.24297,214.52957,0,12.25317,513.61761,513.61761
26/09/2018 11:37,66.75057,67.07098,518.52643,519.38367,214.24297,214.52957,0,12.24757,506.49704,506.49704
26/09/2018 11:38,66.71586,67.09689,519.81744,520.31866,214.24297,214.52957,0,12.24446,504.83383,504.83383
26/09/2018 11:38,66.77661,67.10983,519.92072,520.68225,214.24297,214.52957,0,12.24632,503.32657,503.32657
26/09/2018 11:38,66.75925,67.09689,518.93951,520.1109,214.24297,214.55092,0,12.24259,506.18518,506.18518
26/09/2018 11:38,66.83736,67.12279,520.38544,521.61725,214.24297,214.52957,0,12.24819,509.40762,509.40762
26/09/2018 11:38,66.75057,67.13573,520.79865,521.51337,214.24297,214.52957,0,12.24384,507.43259,507.43259
26/09/2018 11:38,66.77661,67.16164,521.72815,522.96777,214.24297,214.52957,0,12.2513,508.0043,508.0043
26/09/2018 11:39,66.83736,67.14868,521.83142,523.1236,214.24297,214.52957,0,12.25068,501.61139,501.61139
26/09/2018 11:39,66.89812,67.17458,519.5592,520.94196,214.24297,214.52957,0,12.24197,504.62595,504.62595
26/09/2018 11:39,66.82001,67.14868,520.69531,520.16284,214.24297,214.57225,0,12.23948,507.48456,507.48456
26/09/2018 11:39,66.77661,67.20049,518.47479,519.1759,214.28577,214.61494,0,12.2345,501.66336,501.66336
26/09/2018 11:39,66.85472,67.17458,520.23053,521.40948,214.28577,214.61494,0,12.23637,507.90036,507.90036
26/09/2018 11:39,66.83736,67.13573,518.57806,519.74725,214.28577,214.61494,0,12.23762,506.54901,506.54901
26/09/2018 11:40,66.78529,67.14868,518.26819,519.12396,214.32855,214.61494,0,12.23326,507.48456,507.48456
26/09/2018 11:40,66.8634,67.18754,520.12726,521.0459,214.32855,214.61494,0,12.23388,505.19766,505.19766
26/09/2018 11:40,66.75925,67.18754,520.28217,521.09784,214.32855,214.61494,0,12.24073,510.13531,510.13531
26/09/2018 11:40,66.80265,67.14868,519.04279,520.16284,214.32855,214.65762,0,12.23326,507.27667,507.27667
26/09/2018 11:40,66.82001,67.20049,521.72815,522.50031,214.32855,214.65762,0,12.2401,500.00018,500.00018
26/09/2018 11:40,66.84605,67.16164,520.54041,521.56531,214.32855,214.65762,0,12.24197,504.57397,504.57397
26/09/2018 11:41,66.82868,67.17458,519.45593,520.63031,214.32855,214.65762,0,12.23513,508.42014,508.42014
26/09/2018 11:41,66.79397,67.20049,519.6109,520.89001,214.32855,214.65762,0,12.23948,505.35358,505.35358
26/09/2018 11:41,66.83736,67.22639,518.73297,519.69531,214.32855,214.61494,0,12.23202,509.30368,509.30368
26/09/2018 11:41,66.91548,67.23934,519.45593,520.52643,214.37135,214.65762,0,12.22766,504.98975,504.98975
26/09/2018 11:41,66.87209,67.25229,522.81262,523.64301,214.37135,214.65762,0,12.23824,511.43469,511.43469
26/09/2018 11:41,66.82868,67.23934,521.77979,522.76001,214.32855,214.65762,0,12.22766,513.35773,513.35773
26/09/2018 11:42,66.80265,67.25229,520.79865,521.72113,214.37135,214.65762,0,12.22393,512.73407,512.73407
26/09/2018 11:42,66.88076,67.29115,522.60602,523.27942,214.37135,214.65762,0,12.23264,511.43469,511.43469
26/09/2018 11:42,66.93284,67.25229,524.25854,525.14935,214.37135,214.65762,0,12.23326,508.42014,508.42014
26/09/2018 11:42,66.89812,67.25229,521.36664,522.39636,214.37135,214.65762,0,12.22642,503.11868,503.11868
26/09/2018 11:42,66.97623,67.30409,521.26337,521.98083,214.37135,214.65762,0,12.22642,501.92325,501.92325
26/09/2018 11:42,66.92416,67.38179,522.14124,522.91583,214.37135,214.7003,0,12.21336,506.34113,506.34113
26/09/2018 11:43,67.01095,67.31704,521.21173,522.24054,214.37135,214.7003,0,12.22206,513.98145,513.98145
26/09/2018 11:43,66.9068,67.3559,523.12244,524.3183,214.37135,214.7003,0,12.21958,509.87543,509.87543
26/09/2018 11:43,66.9502,67.31704,523.01917,524.26636,214.41415,214.7003,0,12.22206,508.62802,508.62802
26/09/2018 11:43,66.93284,67.34294,519.92072,520.47449,214.37135,214.7003,0,12.21336,503.17065,503.17065
26/09/2018 11:43,67.02831,67.4077,522.50275,523.53912,214.41415,214.7003,0,12.2202,507.84839,507.84839
26/09/2018 11:43,66.96755,67.3559,522.45111,523.01971,214.41415,214.7003,0,12.21584,509.97937,509.97937
26/09/2018 11:44,66.91548,67.3559,522.0896,523.33136,214.41415,214.7003,0,12.22704,512.21429,512.21429
26/09/2018 11:44,67.03698,67.3559,522.86426,523.3833,214.41415,214.7003,0,12.22828,515.48877,515.48877
26/09/2018 11:44,67.01962,67.30409,523.27734,524.21442,214.41415,214.7003,0,12.22953,515.28082,515.28082
26/09/2018 11:44,66.96755,67.38179,522.91589,523.59106,214.41415,214.7003,0,12.2345,509.66751,509.66751
26/09/2018 11:44,67.04566,67.36884,519.71417,520.52643,214.41415,214.7003,0,12.23077,506.08124,506.08124
26/09/2018 11:44,66.97623,67.32999,521.41827,523.33136,214.41415,214.74298,0,12.23264,515.69666,515.69666
26/09/2018 11:45,67.04566,67.3559,520.12726,521.09784,214.41415,214.7003,0,12.22953,513.0459,513.0459
26/09/2018 11:45,66.97623,67.31704,520.69531,521.66919,214.41415,214.7003,0,12.23139,513.0979,513.0979
26/09/2018 11:45,67.00227,67.31704,522.91589,523.74689,214.41415,214.7003,0,12.23513,510.08334,510.08334
26/09/2018 11:45,67.05434,67.36884,526.53076,526.91547,214.41415,214.74298,0,12.23326,512.99396,512.99396
26/09/2018 11:45,67.06302,67.38179,523.79376,524.47412,214.41415,214.7003,0,12.23513,507.90036,507.90036
26/09/2018 11:45,67.03698,67.34294,523.63885,524.37024,214.41415,214.74298,0,12.23139,504.93777,504.93777
26/09/2018 11:46,67.00227,67.36884,520.23053,521.35754,214.41415,214.7003,0,12.22206,508.78394,508.78394
26/09/2018 11:46,66.9502,67.3559,522.96753,523.59106,214.41415,214.74298,0,12.23077,512.11035,512.11035
26/09/2018 11:46,67.01962,67.34294,524.77496,525.66882,214.41415,214.7003,0,12.23202,513.92944,513.92944
26/09/2018 11:46,67.02831,67.38179,523.58722,524.578,214.45694,214.74298,0,12.22455,508.47211,508.47211
26/09/2018 11:46,67.05434,67.39474,521.315,522.34442,214.45694,214.74298,0,12.21646,506.34113,506.34113
26/09/2018 11:46,67.08906,67.4077,521.72815,522.60419,214.45694,214.74298,0,12.21833,504.93777,504.93777
26/09/2018 11:47,67.06302,67.42065,521.83142,522.91583,214.45694,214.74298,0,12.22517,507.74445,507.74445
26/09/2018 11:47,67.10642,67.4595,522.60602,523.48718,214.45694,214.74298,0,12.21833,509.35565,509.35565
26/09/2018 11:47,67.06302,67.4077,524.20691,525.30524,214.45694,214.74298,0,12.21087,511.79849,511.79849
26/09/2018 11:47,67.01095,67.38179,521.36664,522.1886,214.45694,214.74298,0,12.21211,515.95648,515.95648
26/09/2018 11:47,67.08906,67.4595,519.09442,519.79919,214.45694,214.74298,0,12.20838,508.16022,508.16022
26/09/2018 11:47,67.10642,67.4336,523.48389,524.62994,214.45694,214.78568,0,12.21398,510.08334,510.08334
26/09/2018 11:48,67.04566,67.44655,523.12244,523.95471,214.49974,214.74298,0,12.21024,507.12076,507.12076
26/09/2018 11:48,67.05434,67.4336,523.79376,524.68188,214.49974,214.78568,0,12.20838,509.97937,509.97937
26/09/2018 11:48,67.06302,67.4336,521.77979,522.44836,214.49974,214.74298,0,12.20465,511.17477,511.17477
26/09/2018 11:48,67.04566,67.4336,519.66254,520.42255,214.49974,214.74298,0,12.20651,516.00848,516.00848
26/09/2018 11:48,67.08038,67.4595,521.41827,522.50031,214.49974,214.78568,0,12.21149,509.71948,509.71948
26/09/2018 11:48,67.14114,67.47245,521.88306,522.96777,214.49974,214.78568,0,12.21273,506.54901,506.54901
26/09/2018 11:49,67.05434,67.44655,523.58722,524.68188,214.49974,214.82835,0,12.21584,508.05627,508.05627
26/09/2018 11:49,67.1151,67.4595,523.17407,524.3183,214.49974,214.78568,0,12.2202,511.95441,511.95441
26/09/2018 11:49,67.13245,67.4854,520.17889,521.20172,214.49974,214.78568,0,12.21771,509.35565,509.35565
26/09/2018 11:49,67.05434,67.4336,522.0896,523.22748,214.49974,214.78568,0,12.23139,508.93988,508.93988
26/09/2018 11:49,67.13245,67.44655,521.315,522.50031,214.54256,214.78568,0,12.23264,512.00641,512.00641
26/09/2018 11:49,67.16717,67.5113,520.23053,521.35754,214.54256,214.82835,0,12.23513,512.26624,512.26624
26/09/2018 11:50,67.12378,67.4854,522.60602,523.64301,214.54256,214.82835,0,12.23575,507.84839,507.84839
26/09/2018 11:50,67.1151,67.44655,525.13647,526.55188,214.54256,214.82835,0,12.23886,500.46793,500.46793
26/09/2018 11:50,67.03698,67.42065,525.23975,526.49994,214.54256,214.82835,0,12.23637,513.61761,513.61761
26/09/2018 11:50,67.1151,67.4595,526.5824,526.86353,214.54256,214.82835,0,12.24632,505.19766,505.19766
26/09/2018 11:50,67.10642,67.4595,523.27734,524.42218,214.54256,214.82835,0,12.24321,510.96689,510.96689
26/09/2018 11:50,67.10642,67.4595,522.45111,523.85083,214.54256,214.82835,0,12.24446,506.80887,506.80887
26/09/2018 11:51,67.08906,67.5113,523.0708,524.42218,214.54256,214.87103,0,12.2457,508.78394,508.78394
26/09/2018 11:51,67.15849,67.47245,523.89709,524.52606,214.54256,214.82835,0,12.24508,512.99396,512.99396
26/09/2018 11:51,67.10642,67.44655,523.48389,524.52606,214.54256,214.82835,0,12.25379,508.57605,508.57605
26/09/2018 11:51,67.19321,67.47245,521.93469,522.76001,214.54256,214.82835,0,12.25503,509.25171,509.25171
26/09/2018 11:51,67.19321,67.5372,523.22571,524.47412,214.52115,214.82835,0,12.2513,510.44714,510.44714
26/09/2018 11:51,67.15849,67.49835,523.22571,524.42218,214.54256,214.82835,0,12.25752,510.60306,510.60306
26/09/2018 11:52,67.19321,67.49835,523.8454,524.88965,214.54256,214.82835,0,12.26001,508.31616,508.31616
26/09/2018 11:52,67.21925,67.5631,524.25854,525.40912,214.54256,214.82835,0,12.25628,507.32864,507.32864
26/09/2018 11:52,67.15849,67.49835,525.18811,525.98047,214.54256,214.82835,0,12.25254,506.96478,506.96478
26/09/2018 11:52,67.17585,67.52425,524.25854,525.56494,214.54256,214.82835,0,12.25441,512.83801,512.83801
26/09/2018 11:52,67.13245,67.4595,524.98151,526.03241,214.54256,214.82835,0,12.24508,508.47211,508.47211
26/09/2018 11:52,67.10642,67.47245,523.74213,524.83771,214.54256,214.82835,0,12.25068,506.70493,506.70493
